Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,PPTP,2018-01-13,12:46,12:52,6
vsrv8,PPTP,2018-01-13,12:52,12:54,2
vsrv8,PPTP,2018-01-13,12:54,12:54,0
vsrv17,PPTP,2018-01-13,12:59,12:59,0
vsrv16,PPTP,2018-01-13,11:37,13:02,85
vsrv16,SSTP,2018-01-13,12:55,13:03,8
vsrv17,SSTP,2018-01-13,12:53,13:03,10
vsrv17,SSTP,2018-01-13,12:35,13:03,28
vsrv8,PPTP,2018-01-13,13:06,13:06,0
vsrv17,PPTP,2018-01-13,12:02,13:08,66
vsrv10,PPTP,2018-01-13,13:13,13:13,0
vsrv10,SSTP,2018-01-13,12:54,13:17,23
vsrv8,PPTP,2018-01-13,10:16,13:19,183
vsrv10,PPTP,2018-01-13,11:59,13:21,82
vsrv8,PPTP,2018-01-13,12:54,13:22,28
vsrv17,SSTP,2018-01-13,13:14,13:26,12
vsrv10,PPTP,2018-01-13,13:22,13:28,6
vsrv8,SSTP,2018-01-13,13:26,13:31,5
vsrv17,SSTP,2018-01-13,13:00,13:31,31
vsrv10,PPTP,2018-01-13,13:22,13:32,10
vsrv8,SSTP,2018-01-13,12:36,13:32,56
vsrv17,SSTP,2018-01-13,13:32,13:34,2
vsrv16,PPTP,2018-01-13,11:08,13:34,146
vsrv8,PPTP,2018-01-13,13:34,13:35,1
vsrv10,PPTP,2018-01-13,13:35,13:35,0
vsrv16,PPTP,2018-01-13,10:48,13:38,170
vsrv17,SSTP,2018-01-13,12:15,13:39,84
vsrv16,PPTP,2018-01-13,13:36,13:41,5
vsrv16,SSTP,2018-01-13,13:01,13:44,43
vsrv16,SSTP,2018-01-13,11:35,13:52,137
vsrv10,SSTP,2018-01-13,13:07,14:07,60
vsrv10,PPTP,2018-01-13,13:42,14:13,31
vsrv17,PPTP,2018-01-13,14:14,14:20,6
vsrv8,SSTP,2018-01-13,14:07,14:21,14
vsrv10,SSTP,2018-01-13,14:04,14:21,17
vsrv16,SSTP,2018-01-13,13:43,14:22,39
vsrv10,PPTP,2018-01-13,13:31,14:25,54
vsrv8,PPTP,2018-01-13,14:22,14:25,3
vsrv10,PPTP,2018-01-13,14:27,14:27,0
vsrv16,SSTP,2018-01-13,14:02,14:33,31
vsrv8,SSTP,2018-01-13,14:05,14:34,29
vsrv16,SSTP,2018-01-13,14:36,14:36,0
vsrv10,SSTP,2018-01-13,14:38,14:38,0
vsrv8,PPTP,2018-01-13,12:52,14:40,108
vsrv16,OPENVPN_L2,2018-01-13,14:38,14:41,3
vsrv8,SSTP,2018-01-13,14:41,14:42,1
vsrv10,SSTP,2018-01-13,11:28,14:42,194
vsrv16,OPENVPN_L2,2018-01-13,14:41,14:42,1
vsrv10,SSTP,2018-01-13,14:42,14:43,1
vsrv10,SSTP,2018-01-13,14:48,14:48,0
vsrv8,PPTP,2018-01-13,14:46,14:49,3
vsrv8,SSTP,2018-01-13,13:42,14:51,69
vsrv16,SSTP,2018-01-13,14:50,14:51,1
vsrv10,SSTP,2018-01-13,14:36,14:52,16
vsrv17,OPENVPN_L2,2018-01-13,14:46,14:52,6
vsrv16,SSTP,2018-01-13,14:52,14:52,0
vsrv8,SSTP,2018-01-13,14:56,14:57,1
vsrv8,PPTP,2018-01-13,12:26,14:58,152
vsrv16,SSTP,2018-01-13,15:04,15:04,0
vsrv8,SSTP,2018-01-13,09:06,15:07,361
vsrv17,SSTP,2018-01-13,14:51,15:11,20
vsrv8,SSTP,2018-01-13,15:10,15:11,1
vsrv8,SSTP,2018-01-13,14:29,15:16,47
vsrv17,SSTP,2018-01-13,14:31,15:17,46
vsrv16,SSTP,2018-01-13,15:17,15:17,0
vsrv16,SSTP,2018-01-13,15:17,15:17,0
vsrv16,SSTP,2018-01-13,15:11,15:22,11
vsrv16,SSTP,2018-01-13,15:15,15:23,8
vsrv17,SSTP,2018-01-13,15:23,15:26,3
vsrv10,PPTP,2018-01-13,14:45,15:26,41
vsrv17,SSTP,2018-01-13,14:39,15:26,47
vsrv16,OPENVPN_L2,2018-01-13,14:43,15:30,47
vsrv16,PPTP,2018-01-13,12:28,15:31,183
vsrv10,SSTP,2018-01-13,15:29,15:31,2
vsrv16,SSTP,2018-01-13,15:14,15:31,17
vsrv11,PPTP,2018-01-13,09:33,15:35,362
vsrv16,PPTP,2018-01-13,04:35,15:37,662
vsrv17,SSTP,2018-01-13,15:37,15:37,0
vsrv17,PPTP,2018-01-13,15:27,15:37,10
vsrv16,PPTP,2018-01-13,15:31,15:38,7
vsrv8,PPTP,2018-01-13,15:03,15:38,35
vsrv17,PPTP,2018-01-13,15:32,15:47,15
vsrv16,PPTP,2018-01-13,14:55,15:48,53
vsrv8,PPTP,2018-01-13,14:42,15:50,68
vsrv16,PPTP,2018-01-13,15:14,15:51,37
vsrv16,SSTP,2018-01-13,15:28,15:57,29
vsrv16,SSTP,2018-01-13,14:36,15:58,82
vsrv10,SSTP,2018-01-13,12:43,15:58,195
vsrv10,SSTP,2018-01-13,15:59,16:00,1
vsrv17,SSTP,2018-01-13,15:59,16:01,2
vsrv17,SSTP,2018-01-13,09:49,16:01,372
vsrv8,SSTP,2018-01-13,16:01,16:01,0
vsrv8,SSTP,2018-01-13,16:00,16:02,2
vsrv16,SSTP,2018-01-13,16:01,16:03,2
vsrv17,PPTP,2018-01-13,15:33,16:04,31
vsrv16,SSTP,2018-01-13,15:03,16:04,61
vsrv10,SSTP,2018-01-13,14:16,16:06,110
vsrv16,SSTP,2018-01-13,15:33,16:07,34
vsrv16,SSTP,2018-01-13,16:02,16:07,5
vsrv17,PPTP,2018-01-13,11:05,16:08,303
vsrv10,PPTP,2018-01-13,16:04,16:08,4
vsrv8,PPTP,2018-01-13,16:05,16:09,4
vsrv8,SSTP,2018-01-13,15:51,16:12,21
vsrv8,SSTP,2018-01-13,16:03,16:13,10
vsrv16,SSTP,2018-01-13,15:22,16:13,51
vsrv10,PPTP,2018-01-13,10:58,16:13,315
vsrv17,SSTP,2018-01-13,14:01,16:13,132
vsrv10,SSTP,2018-01-13,16:13,16:14,1
vsrv16,SSTP,2018-01-13,14:45,16:14,89
vsrv17,SSTP,2018-01-13,13:41,16:15,154
vsrv10,SSTP,2018-01-13,16:17,16:17,0
vsrv17,PPTP,2018-01-13,16:13,16:17,4
vsrv16,SSTP,2018-01-13,15:36,16:17,41
vsrv16,SSTP,2018-01-13,16:17,16:17,0
vsrv11,SSTP,2018-01-13,16:12,16:17,5
vsrv10,SSTP,2018-01-13,12:46,16:17,211
vsrv10,SSTP,2018-01-13,16:17,16:17,0
vsrv8,SSTP,2018-01-13,16:17,16:18,1
vsrv16,PPTP,2018-01-13,14:37,16:18,101
vsrv10,SSTP,2018-01-13,16:17,16:18,1
vsrv17,SSTP,2018-01-13,15:34,16:19,45
vsrv16,SSTP,2018-01-13,12:37,16:19,222
vsrv10,PPTP,2018-01-13,14:28,16:19,111
vsrv10,SSTP,2018-01-13,16:18,16:22,4
vsrv10,PPTP,2018-01-13,15:57,16:22,25
vsrv17,PPTP,2018-01-13,16:20,16:22,2
vsrv16,SSTP,2018-01-13,13:42,16:23,161
vsrv16,SSTP,2018-01-13,14:34,16:24,110
vsrv17,SSTP,2018-01-13,16:23,16:26,3
vsrv10,SSTP,2018-01-13,15:30,16:27,57
vsrv17,PPTP,2018-01-13,09:10,16:29,439
vsrv17,SSTP,2018-01-13,16:27,16:29,2
vsrv17,SSTP,2018-01-13,15:37,16:29,52
vsrv17,SSTP,2018-01-13,16:26,16:29,3
vsrv17,PPTP,2018-01-13,16:03,16:30,27
vsrv10,PPTP,2018-01-13,16:31,16:32,1
vsrv10,PPTP,2018-01-13,16:33,16:34,1
vsrv10,SSTP,2018-01-13,15:52,16:35,43
vsrv16,SSTP,2018-01-13,15:29,16:36,67
vsrv16,SSTP,2018-01-13,16:36,16:36,0
vsrv16,PPTP,2018-01-13,16:07,16:36,29
vsrv17,SSTP,2018-01-13,16:31,16:37,6
vsrv17,SSTP,2018-01-13,16:34,16:40,6
vsrv10,SSTP,2018-01-13,10:27,16:40,373
vsrv8,PPTP,2018-01-13,15:16,16:40,84
vsrv17,PPTP,2018-01-13,16:14,16:42,28
vsrv16,SSTP,2018-01-13,15:39,16:43,64
vsrv8,SSTP,2018-01-13,16:23,16:43,20
vsrv16,SSTP,2018-01-13,16:36,16:44,8
vsrv17,SSTP,2018-01-13,16:23,16:45,22
vsrv8,PPTP,2018-01-13,16:45,16:46,1
vsrv17,SSTP,2018-01-13,16:43,16:47,4
vsrv10,SSTP,2018-01-13,16:15,16:49,34
vsrv8,PPTP,2018-01-13,15:20,16:50,90
vsrv10,SSTP,2018-01-13,16:04,16:51,47
vsrv17,SSTP,2018-01-13,14:43,16:53,130
vsrv8,SSTP,2018-01-13,16:46,16:54,8
vsrv16,SSTP,2018-01-13,16:43,16:54,11
vsrv8,SSTP,2018-01-13,16:24,16:55,31
vsrv16,SSTP,2018-01-13,16:12,16:58,46
vsrv16,PPTP,2018-01-13,16:48,16:58,10
vsrv8,PPTP,2018-01-13,16:49,17:00,11
vsrv16,PPTP,2018-01-13,15:55,17:02,67
vsrv16,SSTP,2018-01-13,16:06,17:03,57
vsrv8,PPTP,2018-01-13,15:36,17:07,91
vsrv16,PPTP,2018-01-13,17:08,17:08,0
vsrv16,PPTP,2018-01-13,17:09,17:09,0
vsrv17,SSTP,2018-01-13,16:15,17:10,55
vsrv16,SSTP,2018-01-13,16:14,17:11,57
vsrv8,PPTP,2018-01-13,14:52,17:15,143
vsrv11,SOFTETHER,2018-01-13,16:53,17:15,22
vsrv17,OPENVPN_L2,2018-01-13,14:08,17:15,187
vsrv8,SSTP,2018-01-13,16:35,17:17,42
vsrv8,SSTP,2018-01-13,15:14,17:20,126
vsrv16,PPTP,2018-01-13,16:41,17:25,44
vsrv10,OPENVPN_L2,2018-01-13,17:15,17:26,11
vsrv16,SSTP,2018-01-13,16:24,17:26,62
vsrv11,OPENVPN_L2,2018-01-13,17:22,17:26,4
vsrv10,OPENVPN_L2,2018-01-13,17:29,17:29,0
vsrv17,PPTP,2018-01-13,16:52,17:30,38
vsrv17,PPTP,2018-01-13,17:29,17:31,2
vsrv8,SSTP,2018-01-13,15:44,17:32,108
vsrv16,SSTP,2018-01-13,17:33,17:33,0
vsrv17,SSTP,2018-01-13,16:20,17:34,74
vsrv16,OPENVPN_L2,2018-01-13,17:30,17:34,4
vsrv17,OPENVPN_L2,2018-01-13,17:04,17:34,30
vsrv16,OPENVPN_L2,2018-01-13,17:35,17:35,0
vsrv10,SSTP,2018-01-13,17:32,17:35,3
vsrv17,PPTP,2018-01-13,16:13,17:36,83
vsrv11,SSTP,2018-01-13,16:17,17:37,80
vsrv8,OPENVPN_L2,2018-01-13,17:37,17:38,1
vsrv17,SSTP,2018-01-13,16:53,17:38,45
vsrv10,SSTP,2018-01-13,17:40,17:40,0
vsrv17,SSTP,2018-01-13,16:37,17:40,63
vsrv17,PPTP,2018-01-13,16:44,17:41,57
vsrv16,OPENVPN_L2,2018-01-13,17:43,17:43,0
vsrv17,SSTP,2018-01-13,16:56,17:46,50
vsrv17,PPTP,2018-01-13,14:34,17:46,192
vsrv8,SSTP,2018-01-13,16:53,17:47,54
vsrv16,PPTP,2018-01-13,16:50,17:48,58
vsrv16,OPENVPN_L2,2018-01-13,16:04,17:49,105
vsrv16,SSTP,2018-01-13,10:28,17:49,441
vsrv16,SSTP,2018-01-13,17:44,17:53,9
vsrv17,PPTP,2018-01-13,17:41,17:54,13
vsrv10,PPTP,2018-01-13,17:49,17:56,7
vsrv10,SSTP,2018-01-13,16:22,17:57,95
vsrv17,SSTP,2018-01-13,17:09,17:58,49
vsrv17,SSTP,2018-01-13,18:00,18:00,0
vsrv16,PPTP,2018-01-13,16:17,18:00,103
vsrv17,SSTP,2018-01-13,18:01,18:02,1
vsrv16,OPENVPN_L2,2018-01-13,18:00,18:02,2
vsrv16,SSTP,2018-01-13,18:00,18:05,5
vsrv17,SSTP,2018-01-13,18:05,18:05,0
vsrv10,PPTP,2018-01-13,17:13,18:06,53
vsrv8,PPTP,2018-01-13,17:29,18:07,38
vsrv17,SSTP,2018-01-13,17:37,18:07,30
vsrv10,SSTP,2018-01-13,18:06,18:09,3
vsrv16,PPTP,2018-01-13,18:09,18:10,1
vsrv17,PPTP,2018-01-13,16:04,18:12,128
vsrv10,PPTP,2018-01-13,16:46,18:13,87
vsrv8,SSTP,2018-01-13,11:37,18:13,396
vsrv16,SSTP,2018-01-13,18:11,18:14,3
vsrv10,SSTP,2018-01-13,17:57,18:14,17
vsrv17,SSTP,2018-01-13,16:22,18:16,114
vsrv17,SSTP,2018-01-13,17:54,18:16,22
vsrv17,PPTP,2018-01-13,17:47,18:17,30
vsrv8,SSTP,2018-01-13,16:13,18:21,128
vsrv10,SSTP,2018-01-13,18:22,18:22,0
vsrv8,SSTP,2018-01-13,18:24,18:26,2
vsrv10,SSTP,2018-01-13,17:57,18:26,29
vsrv16,PPTP,2018-01-13,18:22,18:28,6
vsrv10,SSTP,2018-01-13,14:18,18:28,250
vsrv17,PPTP,2018-01-13,17:32,18:29,57
vsrv17,SSTP,2018-01-13,17:04,18:31,87
vsrv16,OPENVPN_L2,2018-01-13,17:49,18:32,43
vsrv17,SSTP,2018-01-13,16:36,18:33,117
vsrv10,SSTP,2018-01-13,18:19,18:35,16
vsrv10,SSTP,2018-01-13,16:37,18:37,120
vsrv8,SSTP,2018-01-13,18:39,18:39,0
vsrv8,SSTP,2018-01-13,17:59,18:40,41
vsrv8,SSTP,2018-01-13,18:39,18:41,2
vsrv17,SSTP,2018-01-13,18:42,18:42,0
vsrv17,SSTP,2018-01-13,16:44,18:48,124
vsrv17,SSTP,2018-01-13,18:21,18:54,33
vsrv17,PPTP,2018-01-13,18:35,18:55,20
vsrv16,SSTP,2018-01-13,18:55,18:56,1
vsrv10,SSTP,2018-01-13,18:46,18:57,11
vsrv17,PPTP,2018-01-13,18:30,18:57,27
vsrv16,SSTP,2018-01-13,18:29,18:58,29
vsrv16,OPENVPN_L2,2018-01-13,18:04,18:59,55
vsrv17,PPTP,2018-01-13,18:00,18:59,59
vsrv16,PPTP,2018-01-13,18:51,19:00,9
vsrv16,PPTP,2018-01-13,19:01,19:01,0
vsrv10,SSTP,2018-01-13,18:44,19:03,19
vsrv16,PPTP,2018-01-13,18:31,19:06,35
vsrv17,SSTP,2018-01-13,16:46,19:11,145
vsrv16,PPTP,2018-01-13,14:45,19:13,268
vsrv16,PPTP,2018-01-13,16:30,19:13,163
vsrv8,SSTP,2018-01-13,16:20,19:15,175
vsrv16,SSTP,2018-01-13,19:14,19:15,1
vsrv8,SSTP,2018-01-13,18:33,19:15,42
vsrv10,SSTP,2018-01-13,17:46,19:15,89
vsrv16,SSTP,2018-01-13,14:56,19:18,262
vsrv16,SSTP,2018-01-13,18:02,19:19,77
vsrv16,SSTP,2018-01-13,18:09,19:20,71
vsrv8,SSTP,2018-01-13,18:38,19:20,42
vsrv16,PPTP,2018-01-13,14:00,19:21,321
vsrv8,PPTP,2018-01-13,14:33,19:23,290
vsrv10,SSTP,2018-01-13,18:53,19:24,31
vsrv10,PPTP,2018-01-13,19:08,19:26,18
vsrv17,SSTP,2018-01-13,19:20,19:28,8
vsrv17,SSTP,2018-01-13,18:32,19:28,56
vsrv10,PPTP,2018-01-13,18:15,19:30,75
vsrv8,SSTP,2018-01-13,18:59,19:31,32
vsrv8,SSTP,2018-01-13,19:18,19:34,16
vsrv16,SSTP,2018-01-13,19:32,19:36,4
vsrv10,SSTP,2018-01-13,19:24,19:37,13
vsrv16,SSTP,2018-01-13,19:39,19:39,0
vsrv17,PPTP,2018-01-13,16:04,19:39,215
vsrv17,PPTP,2018-01-13,19:28,19:39,11
vsrv8,SSTP,2018-01-13,19:25,19:40,15
vsrv17,SSTP,2018-01-13,19:32,19:40,8
vsrv17,SSTP,2018-01-13,16:52,19:40,168
vsrv17,PPTP,2018-01-13,17:59,19:41,102
vsrv8,SSTP,2018-01-13,16:28,19:42,194
vsrv16,PPTP,2018-01-13,16:56,19:45,169
vsrv16,SSTP,2018-01-13,19:40,19:48,8
vsrv16,SSTP,2018-01-13,19:24,19:49,25
vsrv17,PPTP,2018-01-13,19:30,19:52,22
vsrv8,SSTP,2018-01-13,19:42,19:52,10
vsrv16,SSTP,2018-01-13,18:28,19:54,86
vsrv16,SSTP,2018-01-13,19:43,19:55,12
vsrv8,SSTP,2018-01-13,19:28,19:59,31
vsrv17,SSTP,2018-01-13,18:57,20:00,63
vsrv8,PPTP,2018-01-13,19:04,20:01,57
vsrv17,PPTP,2018-01-13,13:55,20:03,368
vsrv17,PPTP,2018-01-13,19:21,20:04,43
vsrv8,SSTP,2018-01-13,14:24,20:04,340
vsrv16,SSTP,2018-01-13,14:54,20:04,310
vsrv16,PPTP,2018-01-13,17:31,20:05,154
vsrv8,SSTP,2018-01-13,19:01,20:06,65
vsrv16,PPTP,2018-01-13,17:54,20:06,132
vsrv16,PPTP,2018-01-13,19:31,20:07,36
vsrv11,OPENVPN_L2,2018-01-13,19:45,20:07,22
vsrv16,SSTP,2018-01-13,18:53,20:07,74
vsrv8,SSTP,2018-01-13,14:50,20:08,318
vsrv16,PPTP,2018-01-13,18:35,20:08,93
vsrv16,PPTP,2018-01-13,18:34,20:12,98
vsrv16,SSTP,2018-01-13,19:02,20:13,71
vsrv8,SSTP,2018-01-13,19:43,20:13,30
vsrv8,SSTP,2018-01-13,20:12,20:13,1
vsrv17,PPTP,2018-01-13,18:27,20:16,109
vsrv17,PPTP,2018-01-13,16:08,20:17,249
vsrv16,PPTP,2018-01-13,10:07,20:18,611
vsrv8,SSTP,2018-01-13,19:37,20:19,42
vsrv11,OPENVPN_L2,2018-01-13,20:16,20:19,3
vsrv16,PPTP,2018-01-13,20:18,20:22,4
vsrv10,PPTP,2018-01-13,18:36,20:22,106
vsrv17,PPTP,2018-01-13,20:06,20:26,20
vsrv11,SSTP,2018-01-13,19:12,20:26,74
vsrv10,SSTP,2018-01-13,18:27,20:26,119
vsrv10,SSTP,2018-01-13,17:16,20:28,192
vsrv8,PPTP,2018-01-13,20:26,20:28,2
vsrv10,OPENVPN_L2,2018-01-13,18:01,20:29,148
vsrv17,PPTP,2018-01-13,16:32,20:30,238
vsrv10,PPTP,2018-01-13,17:04,20:30,206
vsrv10,SSTP,2018-01-13,19:29,20:30,61
vsrv17,SSTP,2018-01-13,20:30,20:31,1
vsrv10,SSTP,2018-01-13,18:35,20:31,116
vsrv8,PPTP,2018-01-13,19:10,20:34,84
vsrv16,SSTP,2018-01-13,19:31,20:37,66
vsrv8,PPTP,2018-01-13,20:29,20:37,8
vsrv10,SSTP,2018-01-13,19:46,20:38,52
vsrv8,SSTP,2018-01-13,20:05,20:38,33
vsrv16,OPENVPN_L2,2018-01-13,20:12,20:39,27
vsrv8,PPTP,2018-01-13,20:26,20:40,14
vsrv8,PPTP,2018-01-13,19:26,20:45,79
vsrv8,SSTP,2018-01-13,20:23,20:46,23
vsrv10,SSTP,2018-01-13,16:46,20:46,240
vsrv17,SSTP,2018-01-13,17:14,20:46,212
vsrv16,SSTP,2018-01-13,13:37,20:48,431
vsrv17,PPTP,2018-01-13,17:25,20:51,206
vsrv16,OPENVPN_L2,2018-01-13,20:45,20:51,6
vsrv8,SSTP,2018-01-13,20:49,20:54,5
vsrv17,SSTP,2018-01-13,16:29,20:55,266
vsrv16,PPTP,2018-01-13,20:42,20:58,16
vsrv17,SSTP,2018-01-13,20:35,20:59,24
vsrv8,SSTP,2018-01-13,16:13,21:00,287
vsrv8,SSTP,2018-01-13,20:25,21:03,38
vsrv17,SSTP,2018-01-13,19:08,21:05,117
vsrv10,PPTP,2018-01-13,20:28,21:05,37
vsrv11,SOFTETHER,2018-01-13,17:24,21:07,223
vsrv10,PPTP,2018-01-13,20:42,21:08,26
vsrv8,SSTP,2018-01-13,15:58,21:12,314
vsrv8,OPENVPN_L2,2018-01-13,20:43,21:15,32
vsrv16,OPENVPN_L2,2018-01-13,21:18,21:18,0
vsrv8,SSTP,2018-01-13,20:23,21:19,56
vsrv8,SSTP,2018-01-13,21:17,21:19,2
vsrv17,PPTP,2018-01-13,15:05,21:24,379
vsrv11,OPENVPN_L2,2018-01-13,21:23,21:24,1
vsrv8,PPTP,2018-01-13,21:19,21:32,13
vsrv17,SSTP,2018-01-13,20:56,21:34,38
vsrv16,SSTP,2018-01-13,21:24,21:37,13
vsrv8,PPTP,2018-01-13,21:06,21:37,31
vsrv16,SSTP,2018-01-13,21:23,21:37,14
vsrv10,PPTP,2018-01-13,21:19,21:37,18
vsrv8,SSTP,2018-01-13,19:53,21:38,105
vsrv16,OPENVPN_L2,2018-01-13,21:39,21:40,1
vsrv17,SSTP,2018-01-13,21:26,21:48,22
vsrv10,SSTP,2018-01-13,20:20,21:48,88
vsrv8,SSTP,2018-01-13,20:30,21:48,78
vsrv17,SSTP,2018-01-13,21:38,21:50,12
vsrv16,OPENVPN_L2,2018-01-13,21:51,21:51,0
vsrv8,PPTP,2018-01-13,21:09,21:52,43
vsrv16,SSTP,2018-01-13,13:48,21:53,485
vsrv10,OPENVPN_L2,2018-01-13,21:52,21:53,1
vsrv10,SSTP,2018-01-13,21:49,21:55,6
vsrv16,SSTP,2018-01-13,21:49,21:57,8
vsrv17,PPTP,2018-01-13,21:53,21:57,4
vsrv16,OPENVPN_L2,2018-01-13,21:55,21:58,3
vsrv8,PPTP,2018-01-13,20:08,22:03,115
vsrv17,SSTP,2018-01-13,21:51,22:03,12
vsrv16,PPTP,2018-01-13,21:01,22:05,64
vsrv8,PPTP,2018-01-13,21:47,22:05,18
vsrv8,SSTP,2018-01-13,21:14,22:09,55
vsrv16,SSTP,2018-01-13,22:05,22:10,5
vsrv8,PPTP,2018-01-13,20:07,22:10,123
vsrv10,PPTP,2018-01-13,20:18,22:11,113
vsrv17,PPTP,2018-01-13,21:48,22:12,24
vsrv17,PPTP,2018-01-13,16:25,22:13,348
vsrv8,SSTP,2018-01-13,21:32,22:14,42
vsrv16,PPTP,2018-01-13,22:15,22:15,0
vsrv16,OPENVPN_L2,2018-01-13,22:00,22:15,15
vsrv17,PPTP,2018-01-13,22:02,22:16,14
vsrv8,SSTP,2018-01-13,22:04,22:16,12
vsrv16,PPTP,2018-01-13,21:52,22:17,25
vsrv8,SSTP,2018-01-13,22:04,22:23,19
vsrv16,SSTP,2018-01-13,22:02,22:26,24
vsrv10,PPTP,2018-01-13,10:54,22:30,696
vsrv16,SSTP,2018-01-13,14:29,22:37,488
vsrv10,PPTP,2018-01-13,22:23,22:38,15
vsrv17,SSTP,2018-01-13,22:44,22:45,1
vsrv17,SSTP,2018-01-13,22:49,22:49,0
vsrv16,PPTP,2018-01-13,22:13,22:53,40
vsrv8,SSTP,2018-01-13,17:28,22:56,328
vsrv10,SSTP,2018-01-13,22:23,22:58,35
vsrv10,PPTP,2018-01-13,22:48,22:59,11
vsrv16,OPENVPN_L2,2018-01-13,22:59,23:01,2
vsrv8,PPTP,2018-01-13,20:26,23:04,158
vsrv16,SSTP,2018-01-13,22:46,23:08,22
vsrv17,PPTP,2018-01-13,11:03,23:12,729
vsrv8,OPENVPN_L2,2018-01-13,22:41,23:14,33
vsrv16,SSTP,2018-01-13,22:44,23:17,33
vsrv10,SSTP,2018-01-13,22:44,23:17,33
vsrv17,SSTP,2018-01-13,22:50,23:17,27
vsrv10,SSTP,2018-01-13,22:44,23:18,34
vsrv10,SSTP,2018-01-13,23:16,23:18,2
vsrv16,PPTP,2018-01-13,23:17,23:19,2
vsrv16,PPTP,2018-01-13,20:44,23:19,155
vsrv16,SSTP,2018-01-13,23:17,23:20,3
vsrv17,PPTP,2018-01-13,23:10,23:21,11
vsrv17,OPENVPN_L2,2018-01-13,23:12,23:21,9
vsrv11,PPTP,2018-01-13,23:09,23:21,12
vsrv10,PPTP,2018-01-13,22:54,23:23,29
vsrv16,SSTP,2018-01-13,23:21,23:23,2
vsrv10,PPTP,2018-01-13,23:19,23:24,5
vsrv8,PPTP,2018-01-13,22:55,23:25,30
vsrv8,PPTP,2018-01-13,23:05,23:27,22
vsrv8,SSTP,2018-01-13,22:49,23:31,42
vsrv8,OPENVPN_L2,2018-01-13,21:25,23:33,128
vsrv17,SSTP,2018-01-13,21:34,23:34,120
vsrv11,PPTP,2018-01-13,23:28,23:37,9
vsrv17,SSTP,2018-01-13,19:05,23:40,275
vsrv8,SSTP,2018-01-13,21:21,23:41,140
vsrv8,PPTP,2018-01-13,22:11,23:45,94
vsrv16,PPTP,2018-01-13,22:53,23:45,52
vsrv8,SSTP,2018-01-13,23:40,23:45,5
vsrv10,SSTP,2018-01-13,23:28,23:46,18
vsrv10,PPTP,2018-01-13,23:44,23:48,4
vsrv16,PPTP,2018-01-13,23:00,23:49,49
vsrv16,SSTP,2018-01-13,21:01,23:50,169
vsrv10,PPTP,2018-01-13,22:12,23:50,98
vsrv17,SSTP,2018-01-13,23:41,23:52,11
vsrv10,PPTP,2018-01-13,23:33,23:52,19
vsrv16,SSTP,2018-01-13,19:18,23:53,275
vsrv10,PPTP,2018-01-13,21:39,23:53,134
vsrv10,SSTP,2018-01-13,23:53,23:55,2
vsrv17,PPTP,2018-01-13,22:49,23:56,67
vsrv16,PPTP,2018-01-13,23:26,23:56,30
vsrv8,PPTP,2018-01-13,20:16,23:56,220
vsrv10,SSTP,2018-01-13,23:55,23:57,2
vsrv10,SSTP,2018-01-13,22:04,23:58,114
vsrv10,PPTP,2018-01-13,22:51,23:58,67
vsrv8,PPTP,2018-01-13,21:39,23:58,139
vsrv17,SSTP,2018-01-13,22:27,00:00,93
vsrv16,SSTP,2018-01-13,23:33,00:00,27
vsrv10,SSTP,2018-01-13,19:49,00:01,252
vsrv10,SSTP,2018-01-13,23:23,00:01,38
vsrv16,SSTP,2018-01-13,18:08,00:02,354
vsrv17,PPTP,2018-01-13,23:47,00:02,15
vsrv10,SSTP,2018-01-13,14:36,00:02,566
vsrv10,SSTP,2018-01-13,22:52,00:02,70
vsrv16,SSTP,2018-01-13,23:48,00:02,14
vsrv10,SSTP,2018-01-13,13:56,00:02,606
vsrv10,SSTP,2018-01-13,20:54,00:04,190
vsrv8,SSTP,2018-01-14,00:02,00:04,2
vsrv17,PPTP,2018-01-13,23:51,00:04,13
vsrv10,SSTP,2018-01-13,18:58,00:04,306
vsrv16,PPTP,2018-01-13,19:54,00:05,251
vsrv16,PPTP,2018-01-13,21:28,00:05,157
vsrv8,PPTP,2018-01-13,22:33,00:09,96
vsrv16,SSTP,2018-01-13,21:00,00:11,191
vsrv10,SSTP,2018-01-13,23:10,00:12,62
vsrv17,SSTP,2018-01-13,14:16,00:12,596
vsrv10,SSTP,2018-01-14,00:03,00:13,10
vsrv10,PPTP,2018-01-13,23:44,00:14,30
vsrv10,SSTP,2018-01-14,00:11,00:17,6
vsrv17,SSTP,2018-01-13,20:58,00:21,203
vsrv16,SSTP,2018-01-14,00:21,00:27,6
vsrv10,PPTP,2018-01-13,22:43,00:29,106
vsrv10,PPTP,2018-01-13,23:23,00:31,68
vsrv8,OPENVPN_L2,2018-01-14,00:01,00:31,30
vsrv10,PPTP,2018-01-13,21:19,00:31,192
vsrv10,SSTP,2018-01-13,11:31,00:37,786
vsrv16,OPENVPN_L2,2018-01-14,00:37,00:37,0
vsrv17,SSTP,2018-01-13,20:12,00:41,269
vsrv16,PPTP,2018-01-14,00:02,00:43,41
vsrv17,OPENVPN_L2,2018-01-14,00:43,00:43,0
vsrv17,SSTP,2018-01-13,16:58,00:49,471
vsrv10,SSTP,2018-01-14,00:05,00:50,45
vsrv8,OPENVPN_L2,2018-01-14,00:52,00:52,0
